date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:52:49	1649/1649	---M--	200	added ('OK')	image/png	etag:%224a3ea854ae78fe0e6a7993041e4034cb%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-5.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-5.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:49	1475/1475	---M--	200	added ('OK')	image/png	etag:%224e7de2105d3d33c9450e9bb5535b51c2%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-6.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-6.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:50	864/864	---M--	200	added ('OK')	image/png	etag:%227b7ebaafdd0a5ba4faef07ad162bb353%22	https://zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-7.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/skills/skills-1/icon-7.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:50	4182/4182	---M--	200	added ('OK')	image/png	etag:%22c21ee0602c11f4719f24139185d75116%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:51	2945/2945	---M--	200	added ('OK')	image/png	etag:%22f200b2a6f9e42b68ea24a7c388cb04cc%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:51	2489/2489	---M--	200	added ('OK')	image/png	etag:%226dc9b80acb1ca867bb340a813084b652%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-3.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:52	3290/3290	---M--	200	added ('OK')	image/png	etag:%2223e7ab11f12e3a86bd4dbe1c9ff0ce91%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-4.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-4.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:53	1991/1991	---M--	200	added ('OK')	image/png	etag:%2234bd61434d57a12de8dec86e8b8db0e7%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-5.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-5.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:53	2070/2070	---M--	200	added ('OK')	image/png	etag:%22fab089069627aa99cd737f61b6f5d54f%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-6.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-6.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:54	3007/3007	---M--	200	added ('OK')	image/png	etag:%22c4ca745041d31c2259332974007bf5ae%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-7.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-7.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:54	3752/3752	---M--	200	added ('OK')	image/png	etag:%22451e35ef5af987e420f0cf57643fed1a%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-8.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-8.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:55	2245/2245	---M--	200	added ('OK')	image/png	etag:%22f7406ee2a17c6826ce68a8ee372a5dd5%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-9.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-9.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:55	3287/3287	---M--	200	added ('OK')	image/png	etag:%22dafcb886d93f4e2ead82317e1790804a%22	https://zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-10.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/brands/brands-1/logo-10.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:56	5857/5857	---M--	200	added ('OK')	image/png	etag:%22ecf33ada78e075f0281393a52d348a5a%22	https://zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/logo-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/logo-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:56	17649/17649	---M--	200	added ('OK')	image/png	etag:%22a5fdcfbbd32c09888f113f2e09a1f89f%22	https://zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/avatar-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/avatar-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:57	4524/4524	---M--	200	added ('OK')	image/png	etag:%22b3e0e92712358651b5e7ca0adb943583%22	https://zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/logo-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/logo-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:57	24652/24652	---M--	200	added ('OK')	image/png	etag:%2212a3faf21cd97a03a8eb33d9ad5cdbd8%22	https://zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/avatar-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/avatar-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:58	470068/470068	---M--	200	added ('OK')	image/png	etag:%227df6ac776b16c01127e174b74f950086%22	https://zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/man.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/man.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:58	123841/123841	---M--	200	added ('OK')	image/png	etag:%221df5e88fa8cb1b7bcda3c1f4043d615e%22	https://zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/decorate.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/testimonials/testimonials-1/decorate.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:59	339119/339119	---M--	200	added ('OK')	image/png	etag:%22d570d2dc7122b155bd742c406ec24be7%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-1.png	(from https://zelio-html-demo.vercel.app/index-1)
09:52:59	127/127	---MC-	308	error ('Permanent%20Redirect')	text/html	date:Thu,%2031%20Oct%202024%2016:53:03%20GMT	https://zelio-html-demo.vercel.app/blog-details.html	D:/portfolio%202/zelio-html-demo.vercel.app/blog-details.b4.delayed	(from https://zelio-html-demo.vercel.app/index-1)
09:53:00	34838/34838	---MCZ	200	added ('OK')	text/html	etag:W/%2208f0bb9c480adb2b7d59a3c40e64edd8%22	https://zelio-html-demo.vercel.app/blog-details	D:/portfolio%202/zelio-html-demo.vercel.app/blog-details	(from https://zelio-html-demo.vercel.app/index-1)
09:53:01	228418/228418	---M--	200	added ('OK')	image/png	etag:%222c137466f6c9c3857aecd6c17dd8d9a2%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-2.png	(from https://zelio-html-demo.vercel.app/index-1)
09:53:01	288794/288794	---M--	200	added ('OK')	image/png	etag:%22f16b86fb27e2727dc4aa9eaad0bee6a6%22	https://zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/blog/blog-1/img-3.png	(from https://zelio-html-demo.vercel.app/index-1)
09:53:02	1636/1636	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222a3148689a9146b369340849a88d863e%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/template/favicon.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/template/favicon.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:02	299566/299566	---M--	200	added ('OK')	image/png	etag:%22905ebe3b35e31aaab569cb86dff88638%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/people.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/people.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:03	2024/2024	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a421d39a2697c00db9e671c45b009ba5%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:03	1080/1080	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2211366e6340462317e2e6f70f07f0f35a%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-1.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-1.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:04	4249/4249	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225b01898c402c0159e401c263db464774%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-2.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-2.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:04	741/741	---M--	200	added ('OK')	image/svg+xml	etag:%22dde7bb01af6fb1ac510e40deaaa8bd4d%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-3.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-3.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:05	2236/2236	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a0e94a46ce3ab7bbe17972ee39542fde%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-4.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-4.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:05	731/731	---M--	200	added ('OK')	image/svg+xml	etag:%22c82d0d527d41eda744b01c194b0ad47e%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-5.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-5.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:06	111599/111599	---M--	200	added ('OK')	image/png	etag:%22b619c714db39db185400f67e103f0ebe%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/bg.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/bg.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:06	114705/114705	---M--	200	added ('OK')	image/png	etag:%2207a8b76a424c30de5e7d3fc947154322%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/bg-dark.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/bg-dark.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:07	7123/7123	---M--	200	added ('OK')	image/png	etag:%22ffbab05ddfcff2e63b61bac1791e6134%22	https://zelio-html-demo.vercel.app/assets/imgs/coporation/avatar.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/coporation/avatar.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:07	17853/17853	---M--	200	added ('OK')	image/png	etag:%22aad0ca9a0402f3c818fc8c180f1fa226%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/services/bg.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/services/bg.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:08	1389/1389	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%2210a66c79469a68e82f78bedb58171097%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/google.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/google.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:08	840/840	---M--	200	added ('OK')	image/svg+xml	etag:%22cceb1e265baea57915906d6f2d6cfbfc%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/twitter.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/twitter.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:12	1980/1980	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22a0136331a4b2ba76648be50eff905296%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/amazon.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/amazon.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:12	13434/13434	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220f2047c78cb05b400072873e50b0fc0b%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/payPal.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/experience/payPal.c7.delayed	(from https://zelio-html-demo.vercel.app/index-2)
09:53:13	65416/65416	---M--	200	added ('OK')	image/png	etag:%2227d1ec4bf609fe5f2765b357866ee8e4%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/projects/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/projects/img-1.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:13	76969/76969	---M--	200	added ('OK')	image/png	etag:%22053378d115fe6d364bdec9c842272e38%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/projects/bg.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/projects/bg.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:14	4770/4770	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22602fb41f5b5fb5e651e4a9d7058d3cc6%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-6.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-6.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:14	524/524	---M--	200	added ('OK')	image/svg+xml	etag:%22601524f14c93209c2eef9533cd76da7c%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-7.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-7.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:15	546/546	---M--	200	added ('OK')	image/svg+xml	etag:%22ea4f5dbe329484bcdae892c09ebaff7a%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-8.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-8.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:15	3711/3711	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%228cd8cec947405f7d307da1ed69a92885%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-9.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/hero-1/icon-9.svg	(from https://zelio-html-demo.vercel.app/index-2)
09:53:16	109842/109842	---M--	200	added ('OK')	image/png	etag:%220b1ee424cc31e23b3d8a8856cb3ab547%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/blog/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/blog/img-1.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:17	212326/212326	---M--	200	added ('OK')	image/png	etag:%228ce110a146dced9e3a844d6ade15e7fe%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/blog/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/blog/img-2.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:17	251356/251356	---M--	200	added ('OK')	image/png	etag:%223e7acb662132d9fc4ff510ba929501ff%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-2/blog/img-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-2/blog/img-3.png	(from https://zelio-html-demo.vercel.app/index-2)
09:53:18	1831/1831	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22314d7095c9cb418f52e496a22717517c%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/template/favicon.svg	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/template/favicon.svg	(from https://zelio-html-demo.vercel.app/index-3)
09:53:18	90780/90780	---M--	200	added ('OK')	image/png	etag:%222e8c09cb3623d3ff275e4c9e928f000c%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/hero/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/hero/img-1.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:19	5199/5199	---M--	200	added ('OK')	image/png	etag:%22a5894e3db7823c30cc1a6a1fffdad74b%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/hero/signature.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/hero/signature.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:19	83381/83381	---M--	200	added ('OK')	image/png	etag:%223ab08f349f226227ffc2b3743c67a139%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/typical/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/typical/img-1.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:20	13434/13434	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%220f2047c78cb05b400072873e50b0fc0b%22	https://zelio-html-demo.vercel.app/@@link	D:/portfolio%202/zelio-html-demo.vercel.app/@@link.d5.delayed	(from https://zelio-html-demo.vercel.app/index-3)
09:53:20	138341/138341	---M--	200	added ('OK')	image/png	etag:%22d4abc27b1a03b1e522939680af138abb%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/typical/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/typical/img-2.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:21	138194/138194	---M--	200	added ('OK')	image/png	etag:%22f58a3a3a2b9a01e6627f1b68abc3f962%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/typical/img-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/typical/img-3.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:21	4299/4299	---M--	200	added ('OK')	image/png	etag:%2223ebdb25344edeae5fb6f6503753f579%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/education/icon-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/education/icon-1.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:22	4487/4487	---M--	200	added ('OK')	image/png	etag:%220b5b6944773eeb408ac3b6fb3a2d1ea0%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/education/icon-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/education/icon-2.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:22	3855/3855	---M--	200	added ('OK')	image/png	etag:%22e70edddf426a24af543b9750cbdaed9f%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/education/icon-3.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/education/icon-3.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:23	54252/54252	---M--	200	added ('OK')	image/png	etag:%229f520bfad598a4441e6887ede8156b4b%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/blog/img-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/blog/img-1.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:23	45605/45605	---M--	200	added ('OK')	image/png	etag:%2226f7800c4f261be856417e57cf51df7d%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/blog/img-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/blog/img-2.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:24	13204/13204	---M--	200	added ('OK')	image/png	etag:%22c5da8ccd6c4cae40e1143b3351b6101e%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/testimonials/author-1.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/testimonials/author-1.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:25	11810/11810	---M--	200	added ('OK')	image/png	etag:%22c060c9a6b16ca669f5e9768af9d43ab9%22	https://zelio-html-demo.vercel.app/assets/imgs/home-page-3/testimonials/author-2.png	D:/portfolio%202/zelio-html-demo.vercel.app/assets/imgs/home-page-3/testimonials/author-2.png	(from https://zelio-html-demo.vercel.app/index-3)
09:53:25	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a7b95dbdd87e0c809570affaf366a434%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.eot	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.eot	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:26	129916/129916	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22a7b95dbdd87e0c809570affaf366a434%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.eot?	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400d41d.eot	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:26	74768/74768	---M--	200	added ('OK')	font/woff2	etag:%225e2f92123d241cabecf0b289b9b08d4a%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.woff2	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:27	87688/87688	---M--	200	added ('OK')	font/woff	etag:%222ef8ba3410dcc71578a880e7064acd7a%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.woff	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.woff	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:27	129612/129612	---MCZ	200	added ('OK')	font/ttf	etag:W/%2298b6db59be947f563350d2284fc9ea36%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.ttf	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:28	694583/694583	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225bf145531213545e03ff41cd27df7d2b%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-brands-400.svg	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:28	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcce4b7fbd5e895561e18af4668265af%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.eot	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.eot	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:29	34388/34388	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%22dcce4b7fbd5e895561e18af4668265af%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.eot?	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400d41d.eot	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:29	13552/13552	---M--	200	added ('OK')	font/woff2	etag:%22e6257a726a0cf6ec8c6fec22821c055f%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.woff2	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:30	16804/16804	---M--	200	added ('OK')	font/woff	etag:%22427d721b86fc9c68b2e85ad42b69238c%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.woff	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.woff	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:30	34092/34092	---MCZ	200	added ('OK')	font/ttf	etag:W/%2265b9977aa23185e8964b36eddbce7a20%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.ttf	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.ttf	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:31	144451/144451	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%225eb754ab7dbd2fee562360528db4c3c0%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.svg	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-regular-400.svg	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:32	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2246e7cec623d8bd790d9fdbc8de2d3ee7%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.eot	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.eot	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:32	186728/186728	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	etag:W/%2246e7cec623d8bd790d9fdbc8de2d3ee7%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.eot?	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900d41d.eot	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
09:53:32	74256/74256	---M--	200	added ('OK')	font/woff2	etag:%22418dad87601f9c8abd0e5798c0dc1feb%22	https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.woff2	D:/portfolio%202/zelio-html-demo.vercel.app/docs/assets/css/vendor/fonts/fa-solid-900.woff2	(from https://zelio-html-demo.vercel.app/docs/assets/css/vendor/fontawesome-all.css)
